,id,tweet_text,sentiment,threshold,tokens,sentiment_score
4036,40386,@jccrocker #CharlotteProtest do u #wait 4 the facts #video or do u #hate now ask questions later  #protest #PoliceShootings #suggestions,sadness,0.479,"['charlotteprotest', 'wait', 'fact', 'video', 'hate', 'ask', 'question', 'later', 'protest', 'policeshoot', 'suggest']",0.0
4037,40387,"@Nataliem55 sadly, war has often been the factor that jump starts US economic growth",sadness,0.479,"['sad', 'war', 'often', 'factor', 'jump', 'start', 'us', 'econom', 'growth']",0.0
4038,40388,@GrimsToyShow grim what the fuck going on with these dame fucking clowns takeing the gameing channel if I had a way to nj I would delete,sadness,0.479,"['grim', 'fuck', 'go', 'dame', 'fuck', 'clown', 'take', 'game', 'channel', 'way', 'nj', 'would', 'delet']",0.0
4039,40389,"Leeds surely to drop the prices for that cup tie, rather than the dismal attendance last night..",sadness,0.479,"['leed', 'sure', 'drop', 'price', 'cup', 'tie', 'rather', 'dismal', 'attend', 'last', 'night']",0.0
4040,40390,@greencapt there's something to note in the fact that the mask manufacturer produced her smiling and him frowning.,sadness,0.479,"['someth', 'note', 'fact', 'mask', 'manufactur', 'produc', 'smile', 'frown']",0.0
4041,40391,The word happiness would lose its meaning if it were not balanced by sadness.,sadness,0.479,"['word', 'happi', 'would', 'lose', 'mean', 'not', 'balanc', 'sad']",0.0
4042,40392,@TouchPH  The solution is to punish the criminals. That's the only way to discourage crime. or the circle will continue.,sadness,0.479,"['solut', 'punish', 'crimin', 'way', 'discourag', 'crime', 'circl', 'continu']",0.0
4043,40393,@KristenWACamera I really enjoyed both episodes. I had a bit of a gloomy day today but I feel a sense of inspiration from listening.,sadness,0.479,"['realli', 'enjoy', 'episod', 'bit', 'gloomi', 'day', 'today', 'feel', 'sens', 'inspir', 'listen']",0.0
4044,40394,"1Pet 4:7  But the end of all things is at hand: be ye therefore #sober, and #watch unto prayer",sadness,0.479,"['end', 'thing', 'hand', 'ye', 'therefor', 'sober', 'watch', 'unto', 'prayer']",0.0
4045,40395,"@aidanparr haha!! No, sorry was it too grim even for you?! It disturbed me &amp; im starting to lose all trust in Twitter generally!!",sadness,0.479,"['haha', 'sorri', 'grim', 'even', 'disturb', 'amp', 'start', 'lose', 'trust', 'twitter', 'general']",0.0
4046,40396,"Literally had a guy (a some-would-say-successful guy) tell me 'this ship will sail' kay guy, first, you're working with a sub, last, it sunk",sadness,0.479,"['liter', 'guy', 'guy', 'tell', 'ship', 'sail', 'kay', 'guy', 'first', 'work', 'sub', 'last', 'sunk']",0.0
4047,40397,@RaveenElexiis I fought a racist girl and she stayed in GAVC so if you get kicked out I call BS,sadness,0.479,"['fought', 'racist', 'girl', 'stay', 'gavc', 'get', 'kick', 'call', 'bs']",0.0
4048,40398,How brave are the young individuals that have opened up to us about their #depression and #anxiety to help raise awareness!! @beyondblue,sadness,0.479,"['brave', 'young', 'individu', 'open', 'us', 'depress', 'anxieti', 'help', 'rais', 'awar']",0.0
4049,40399,Just rough situations all around for Schalke and Werder Bremen to start the campaign. Bremen dashed late with a new manager. Both with 0.,sadness,0.479,"['rough', 'situat', 'around', 'schalk', 'werder', 'bremen', 'start', 'campaign', 'bremen', 'dash', 'late', 'new', 'manag']",0.0
4050,40400,"Don't blame yourself,' he spoke, as if she were in the room, kicking the chair beneath him.\n#amwriting #dark",sadness,0.479,"['not', 'blame', 'spoke', 'room', 'kick', 'chair', 'beneath', 'dark']",0.0
4051,40401,"@ActualFlatticus @veggie64_leslie @mtracey Call me a pessimist, but I don't think therapy can fix whatever is wrong with Anthony Weiner.",sadness,0.479,"['call', 'pessimist', 'not', 'think', 'therapi', 'fix', 'whatev', 'wrong', 'anthoni', 'weiner']",0.0
4052,40402,November #canola lost $5.50 to $464.20 per tonne.,sadness,0.479,"['novemb', 'canola', 'lost', 'per', 'tonn']",0.0
4053,40403,"@ticcikasie1 With a frown, she let's out a distraught 'Gardevoir' saying that she wishes she had a trainer",sadness,0.479,"['frown', 'let', 'us', 'distraught', 'say', 'wish', 'trainer']",0.0
4054,40404,Brad Pitt being investigated for child abuse?! this all just got really #dark,sadness,0.479,"['brad', 'pitt', 'investig', 'child', 'abus', 'got', 'realli', 'dark']",0.0
4055,40405,Bare videos online but does anyone get rehabilitated? Does anyone actually get help for their affliction? Or do we jut get twitter videos.,sadness,0.479,"['bare', 'video', 'onlin', 'anyon', 'get', 'rehabilit', 'anyon', 'actual', 'get', 'help', 'afflict', 'jut', 'get', 'twitter', 'video']",0.0
4056,40406,Always do sober what you said you'd do drunk. That will teach you to keep your mouth shut. \n― Ernest Hemingway #quote,sadness,0.479,"['alway', 'sober', 'said', 'would', 'drunk', 'teach', 'keep', 'mouth', 'shut', 'ernest', 'hemingway', 'quot']",0.0
4057,40407,"[My teeth were sunk down into the vein of the poor woman who had 'accidentally' had a small problem with her engine, just outside of --",sadness,0.479,"['teeth', 'sunk', 'vein', 'poor', 'woman', 'small', 'problem', 'engin', 'outsid']",0.0
4058,40408,@lebara - worst possible decision I could have made when arriving in the UK. Shocking service. Poor coverage. ,sadness,0.479,"['worst', 'possibl', 'decis', 'could', 'made', 'arriv', 'uk', 'shock', 'servic', 'poor', 'coverag']",0.0
4059,40409,lost my 244 day snapchat streak i'm done,sadness,0.477,"['lost', 'day', 'snapchat', 'streak', 'done']",0.0
4060,40410,@ReserveHinata tend to them he's going to get infections. \n\nHe's frowning and looking down as he does this. \nIt must hurt damn.],sadness,0.475,"['tend', 'go', 'get', 'infect', 'frown', 'look', 'must', 'hurt', 'damn']",0.0
4061,40411,@EmotionalLimine you're sadly mistaken if you think I'd make a tweet for an isolated comment by a random twitter user.,sadness,0.469,"['sad', 'mistaken', 'think', 'would', 'make', 'tweet', 'isol', 'comment', 'random', 'twitter', 'user']",0.0
4062,40412,@ATTCares why do I have 2 wait 48 hours to call YOU back to cancel an order I JUST placed after already spending 2 hours on the phone?! ,sadness,0.464,"['wait', 'hour', 'call', 'back', 'cancel', 'order', 'place', 'alreadi', 'spend', 'hour', 'phone']",0.0
4063,40413,i stopped watching gotham cause they dropped off tabitha and barb's relationship and made her pine after the main,sadness,0.461,"['stop', 'watch', 'gotham', 'drop', 'tabitha', 'barb', 'relationship', 'made', 'pine', 'main']",0.0
4064,40414,"@_JuliaSteiner : I liked that she was not moping around in all of the episode. She had a moment of emotional weakness, felt sorry about -",sadness,0.46,"['like', 'not', 'mope', 'around', 'episod', 'moment', 'emot', 'weak', 'felt', 'sorri']",0.0
4065,40415,@WYSdaily I'm confident they will NEVER experience our successes of last 50yrs. Best they can hope for is to be another Bournemouth ,sadness,0.458,"['confid', 'never', 'experi', 'success', 'last', 'best', 'hope', 'anoth', 'bournemouth']",0.0
4066,40416,Never leave me alone with my credit card. Nope nope mope.,sadness,0.458,"['never', 'leav', 'alon', 'credit', 'card', 'nope', 'nope', 'mope']",0.0
4067,40417,@SandraTXAS @6bird4 @CajunKangaroo @justanavywife please. Or you could be clouded by your passion. Emotion leads you from the truth.,sadness,0.458,"['pleas', 'could', 'cloud', 'passion', 'emot', 'lead', 'truth']",0.0
4068,40418,The horrible puns for the day have been made. I shall return to my cage in a dark corner by myself while crying &amp; laughing hysterical now.,sadness,0.458,"['horribl', 'pun', 'day', 'made', 'shall', 'return', 'cage', 'dark', 'corner', 'cri', 'amp', 'laugh', 'hyster']",0.0
4069,40419,"My house isnt always a mess but when it is, its when i have friends coming #mess #serious #twitter #problem #like #friends #filthy #home",sadness,0.458,"['hous', 'not', 'alway', 'mess', 'friend', 'come', 'mess', 'serious', 'twitter', 'problem', 'like', 'friend', 'filthi', 'home']",0.0
4070,40420,“We can easily #forgive a #child who is #afraid of the #dark; the real #tragedy of #life is when #men are #afraid of the #light.”–Plato,sadness,0.458,"['easili', 'forgiv', 'child', 'afraid', 'dark', 'real', 'tragedi', 'life', 'men', 'afraid']",0.0
4071,40421,"@DxfyingGrxvity - that were rather forlorn, scanning the witches house before resting back on Elphie. 'The Grimmerie is gone.'",sadness,0.458,"['rather', 'forlorn', 'scan', 'witch', 'hous', 'rest', 'back', 'elphi', 'grimmeri', 'gone']",0.0
4072,40422,@FacMagnaAmerica  #CureForInsomnia And the left said WE were all doom &amp; gloom. The Trump Train is so much more fun!,sadness,0.458,"['cureforinsomnia', 'left', 'said', 'doom', 'amp', 'gloom', 'trump', 'train', 'much', 'fun']",0.0
4073,40423,History repeating itself..GAA is our culture how dare anyone think it's ok to discourage any Irish person from attending any match or final,sadness,0.458,"['histori', 'repeat', 'cultur', 'dare', 'anyon', 'think', 'ok', 'discourag', 'irish', 'person', 'attend', 'match', 'final']",0.0
4074,40424,Mayor visits downtrodden part o town in brave PR stunt. More at eleven.,sadness,0.458,"['mayor', 'visit', 'downtrodden', 'part', 'town', 'brave', 'pr', 'stunt', 'eleven']",0.0
4075,40425,went to Pet Supplies Plus tonight but @neitzkeamara was not working I feel #lost and #confused,sadness,0.458,"['went', 'pet', 'suppli', 'plus', 'tonight', 'not', 'work', 'feel', 'lost', 'confus']",0.0
4076,40426,@mik61scot @longshankseddie @ROSAZAMBONINI @YouTube I thought it was because she once sunk her teeth into something that's meant 2b sooked,sadness,0.458,"['thought', 'sunk', 'teeth', 'someth', 'meant', 'sook']",0.0
4077,40427,@VivYau is it all doom and gloom? I only want to hear lovely things about airbnb!,sadness,0.458,"['doom', 'gloom', 'want', 'hear', 'love', 'thing', 'airbnb']",0.0
4078,40428,"@ynnsanity Maybe that's why, we're asked to study hard and get a job that we like. That way it wouldn't be that dreadful.",sadness,0.458,"['mayb', 'ask', 'studi', 'hard', 'get', 'job', 'like', 'way', 'would', 'not', 'dread']",0.0
4079,40429,"@Cpt_SRogers_\n'Well it can go one of two ways. You either get over it and accept it, because it's not going to change, or you mope about --",sadness,0.458,"['go', 'one', 'two', 'way', 'either', 'get', 'accept', 'not', 'go', 'chang', 'mope']",0.0
4080,40430,@CarrieLynne2323 totally get it. When you've said no to donuts 13 times one week and lost 0.3 lbs you get discouraged! But it's not linear 😘,sadness,0.458,"['total', 'get', 'said', 'donut', 'time', 'one', 'week', 'lost', 'lbs', 'get', 'discourag', 'not', 'linear']",0.0
4081,40431,You don't know how to love me when you're sober #sober #selenagomez #revival,sadness,0.458,"['not', 'know', 'love', 'sober', 'sober', 'selenagomez', 'reviv']",0.0
4082,40432,@SkyNews err I wasnt gloomy.  17.2 mio people were not gloomy only #remain were #Brexit,sadness,0.458,"['err', 'not', 'gloomi', 'mio', 'peopl', 'not', 'gloomi', 'remain', 'brexit']",0.0
4083,40433,"@coalese 😂😂😂. Sure half these stars get together,break up,have affairs,let porn vids slip out,fight,ect etc all to up there ratings. #sad 😂",sadness,0.458,"['sure', 'half', 'star', 'get', 'togeth', 'break', 'affair', 'let', 'porn', 'vid', 'slip', 'fight', 'ect', 'etc', 'rate', 'sad']",0.0
4084,40434,Im so serious about putting words in my mouth bitch don't add ' the ' to my sentence if I didn't say that shit on bloods,sadness,0.458,"['serious', 'put', 'word', 'mouth', 'bitch', 'not', 'add', 'sentenc', 'not', 'say', 'shit', 'blood']",0.0
4085,40435,@theflabar It's a #foggy and #dark morning here - so #filter this time.  For #lighting purposes. :),sadness,0.458,"['foggi', 'dark', 'morn', 'filter', 'time', 'light', 'purpos']",0.0
4086,40436,What do you do?'\n'You are not worthy enough to know.' #what #serious,sadness,0.458,"['not', 'worthi', 'enough', 'know', 'serious']",0.0
4087,40437,"If a friend lost his/her phone, how long do they have to mourn their lost phones before you ask for their earpiece?",sadness,0.458,"['friend', 'lost', 'phone', 'long', 'mourn', 'lost', 'phone', 'ask', 'earpiec']",0.0
4088,40438,"@LucidBurrito Doesnt do it to anyone else, he literally pulled me into the office cause someone complained I spit in the sink yesterday",sadness,0.457,"['not', 'anyon', 'els', 'liter', 'pull', 'offic', 'someon', 'complain', 'spit', 'sink', 'yesterday']",0.0
4089,40439,Why doesn't anybody I know watch penny dreadful? ☹️️,sadness,0.455,"['not', 'anybodi', 'know', 'watch', 'penni', 'dread']",0.0
4090,40440,Am a very old person I can't handle some stuff....lol I just left her there.... Get back to me when you're sober,sadness,0.455,"['old', 'person', 'not', 'handl', 'left', 'get', 'back', 'sober']",0.0
4091,40441,@BTS_twt people have so much negativity filled inside them but im always happy that in such a gloomy world someone like u exists Namjoon,sadness,0.45,"['peopl', 'much', 'negat', 'fill', 'insid', 'alway', 'happi', 'gloomi', 'world', 'someon', 'like', 'exist', 'namjoon']",0.0
4092,40442,. @UNFCCC @uncclearn The problem is the time it has taken to do this means its going to be out of date already. #sadly,sadness,0.445,"['problem', 'time', 'taken', 'mean', 'go', 'date', 'alreadi', 'sad']",0.0
4093,40443,"Trying to think positive, and not let this situation discourage me ✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨",sadness,0.44,"['tri', 'think', 'posit', 'not', 'let', 'situat', 'discourag', 'sparkl']",0.0
4094,40444,Candice on great british bake off with that pout does my head in 👊🏻🙄,sadness,0.438,"['candic', 'great', 'british', 'bake', 'pout', 'head']",0.0
4095,40445,@BBCSport too dull for the UK.,sadness,0.438,"['dull', 'uk']",0.0
4096,40446,@LazyBoiSam blues... blues? 🤔,sadness,0.438,"['blue', 'blue']",0.0
4097,40447,Sometimes I think the British political landscape is desolate and then I look over at the foaming wasteland of the US and think we're OK,sadness,0.438,"['sometim', 'think', 'british', 'polit', 'landscap', 'desol', 'look', 'foam', 'wasteland', 'us', 'think', 'ok']",0.0
4098,40448,"@kikibug13 Don't look. You'll only be very, very unhappy. \n\n(NNGH. I got the email notif THANK YOU.)",sadness,0.438,"['not', 'look', 'unhappi', 'nngh', 'got', 'email', 'notif', 'thank']",0.0
4099,40449,Positive thoughts on these gloom cloudy days,sadness,0.438,"['posit', 'thought', 'gloom', 'cloudi', 'day']",0.0
4100,40450,When you're on a train as its pitch black outside and you have no idea where you are... #travel #whereami #lost #adventure,sadness,0.438,"['train', 'pitch', 'black', 'outsid', 'idea', 'travel', 'whereami', 'lost', 'adventur']",0.0
4101,40451,"@Ren102e906 Just do what you can, don't get discouraged, maybe some prayers for divine intervention to help you would help :)",sadness,0.438,"['not', 'get', 'discourag', 'mayb', 'prayer', 'divin', 'intervent', 'help', 'would', 'help']",0.0
4102,40452,"@Janet_Reid Wonderful post! Novelists shouldn't be discouraged by rejection, but they usually are because their work is so personal.",sadness,0.438,"['wonder', 'post', 'novelist', 'not', 'discourag', 'reject', 'usual', 'work', 'person']",0.0
4103,40453,Cheap pout my brodcast,sadness,0.438,"['cheap', 'pout', 'brodcast']",0.0
4104,40454,"So I tried to give her time to sober up, while waiting at the our friend's house. 2 hours later, gal wake up out her nap to vomit again.",sadness,0.438,"['tri', 'give', 'time', 'sober', 'wait', 'friend', 'hous', 'hour', 'later', 'gal', 'wake', 'nap', 'vomit']",0.0
4105,40455,@alisontis otherwise you're committing a crime against your soul only sober ppl know what is good or bad for themselves,sadness,0.438,"['otherwis', 'commit', 'crime', 'soul', 'sober', 'ppl', 'know', 'good', 'bad']",0.0
4106,40456,@rickygervais my first time in Slough so checked out the new station floor #sad #LifeOnTheRoad,sadness,0.438,"['first', 'time', 'slough', 'check', 'new', 'station', 'floor', 'sad', 'lifeontheroad']",0.0
4107,40457,"Niggas murking in each other. In murky water, I try to swim.",sadness,0.438,"['nigga', 'murk', 'murki', 'water', 'tri', 'swim']",0.0
